,vid,did,pid,class_id,voc_id,type_id,drive_id,fuel_id,day_id,max_elevation,min_elevation,mean_elevation,delta_elevation,total_elevation_gained,total_elevation_lost,max_climbing_rate,average_climbing_rate,max_descending_rate,average_descending_rate,maximum_kinetic_power_density_demand,total_kinetic_power_density_demand,average_kinetic_power_density_demand,maximum_kinetic_power_density_regen,total_kinetic_power_density_regen,average_kinetic_power_density_regen,maximum_potential_power_density_demand,total_potential_power_density_demand,average_potential_power_density_demand,maximum_potential_power_density_regen,total_potential_power_density_regen,average_potential_power_density_regen,maximum_aerodynamic_power_density_demand,total_aerodynamic_power_density_demand,average_aerodynamic_power_density_demand,maximum_aerodynamic_power_density_regen,total_aerodynamic_power_density_regen,average_aerodynamic_power_density_regen,maximum_rolling_power_density_demand,total_rolling_power_density_demand,average_rolling_power_density_demand,maximum_rolling_power_density_regen,total_rolling_power_density_regen,average_rolling_power_density_regen,characteristic_acceleration_standard,characteristic_deceleration_standard,aerodynamic_speed_standard,kinetic_intensity_standard
883,47,43,6,5,14,32,0,1,22,396.29349787542,6.2204987583815,299.252814780255,0.39275121510888794,2455.47726290079,2455.47726290079,9.468033016850029,1.1050752758329399,-6.55651806980018e-06,-1.13294162975804,15.388900504576199,7781.458632248779,3.37883570657785,-28.049836270127102,-7781.45863224877,-3.7303253270607697,28.3005842881342,7339.585859348879,3.3031439511021103,-32.306779181725304,-7338.411899683991,-3.38643834780064,10345.6480240619,12564862.784617301,2882.5103887628497,0.0,0.0,0.0,296.34651632092095,670651.526089375,152.80280840496098,0.0,0.0,0.0,0.555981348221154,-0.555925028308664,62.891331501004295,0.7421856719134979
884,47,43,6,5,14,32,0,1,23,396.24849075988294,5.24229034439866,304.96192399502,-0.466316960588074,1839.9838177794898,1839.9838177794898,8.84735740491186,1.00326271416548,-4.94890653968127e-06,-0.9193057616084291,17.7675496714655,6261.17097228651,3.1798735257930497,-29.6275041491923,-6261.17097228651,-3.3535998780324103,26.445343348439103,5499.834763059971,2.99881939098144,-39.8503809238415,-5501.2286156611,-2.74786644138916,10054.924801789499,10601950.8735674,2789.25305802879,0.0,0.0,0.0,293.53454883817903,566615.976658604,147.710108617989,0.0,0.0,0.0,0.5097465888070221,-0.509825735677418,62.850517610498706,0.681350428392981
885,47,43,6,5,14,32,0,1,24,396.87046990118597,6.73400982219074,285.206763799635,1.49333404981172,1914.5728640035602,1914.5728640035602,9.27674255312428,0.99613572528801,-3.86681335839967e-07,-0.931845849953112,14.741060978910001,6465.3340484312,3.1630792800544,-26.4069083120887,-6465.334048431209,-3.3481792068519995,27.7288042909001,5722.786413722671,2.97751634428859,-34.6285356928851,-5718.322738313879,-2.78534960463413,8855.12419659422,9998521.69365913,2537.0519395227398,0.0,0.0,0.0,281.315575107617,569314.597417983,143.22379809257401,0.0,0.0,0.0,0.5331599081112771,-0.5329076495006699,60.89086027307201,0.7592541724641121
886,47,43,6,5,14,32,0,1,25,396.668002321646,6.9766607279449495,339.329416781898,1.6294556226723103,1704.3405315409802,1704.3405315409802,7.187931394094111,0.9700287601257691,-3.53427726196287e-06,-0.94228615158733,15.4591159791129,5382.526095300371,2.9316590933008504,-23.4416848748427,-5382.52609530038,-3.11488778663217,21.4852079533162,5094.38790324436,2.8994808783405603,-35.751011357790105,-5089.51735134501,-2.81655636488379,9885.69899163744,10371268.8798274,2925.6047615874104,0.0,0.0,0.0,291.853454451188,563085.538060087,157.992575213268,0.0,0.0,0.0,0.4599766045494121,-0.45969830691483704,62.357562852531004,0.6245847832554949
887,47,43,6,5,14,32,0,1,27,395.17467531788697,3.5365311626604803,319.268118346317,-1.8762583222113,2178.10645494194,2178.10645494194,9.2965272592861,0.856173920967744,-5.27883646483929e-06,-0.9038070950514742,15.7190441085474,7493.561058938741,3.07491221130026,-19.9970584877907,-7493.5610589387,-2.9748158233182598,27.7879421016103,6510.50595270545,2.5591611449313905,-34.9192661368174,-6516.1142143897105,-2.70153988987965,10137.426944766301,10622347.9235161,2161.64996408549,0.0,0.0,0.0,294.308321036791,630952.1470049829,127.310764125299,0.0,0.0,0.0,0.5308814956661939,-0.5311674769162871,59.617316382648895,0.7886542805586949
888,47,43,6,5,14,32,0,1,28,395.932358989184,6.01711016448744,307.499824241395,-0.6905886548647121,1966.18995756957,1966.18995756957,8.82341729389378,0.858973332271547,-5.2475314262778704e-06,-0.7876974554362991,15.730192920647399,7400.218531937959,3.0416023559136702,-31.104944377790197,-7400.2185319379505,-3.14501425071736,26.3737847545338,5877.07336060741,2.56752877265505,-38.4322506060762,-5879.13757631098,-2.3544804070128103,8740.70111695961,9968268.84914595,2099.90917403538,0.0,0.0,0.0,280.102993039537,641409.8606311879,134.01793995637,0.0,0.0,0.0,0.527793555213745,-0.5278970992662371,57.2799233511841,0.8493626298879041
889,47,43,6,5,14,32,0,1,29,396.48162340877195,6.87518911056578,291.523862466871,1.01445865565955,1754.16408066182,1754.16408066182,8.27881452607221,0.9291123308590129,-1.24889565711328e-06,-0.8150393407745979,14.227567719247,5776.441349921551,2.7506863571055002,-29.251079845160604,-5776.441349921539,-2.9790826972261697,24.7459306366979,5243.31382575845,2.7771789331347696,-30.392348753951502,-5240.28154094912,-2.43620713200796,8409.92712949556,9348105.68825312,2334.10878608068,0.0,0.0,0.0,276.532446948475,567336.074033198,140.46448973339898,0.0,0.0,0.0,0.483274940339887,-0.483102977224622,58.9796213901618,0.7335407377600021
890,51,43,6,5,14,32,0,1,4,421.152857189396,28.434829219411,122.221231883978,1.01269359190417,904.297005341591,904.297005341591,6.923333108684941,0.5167411459094811,-3.5527136788005e-15,-0.571698931487143,15.2818408872105,5337.097970345179,2.84493495220958,-29.1035020252291,-5337.097970345179,-3.14131722798421,20.6943059713109,2703.00426452161,1.54457386544092,-21.9672433154181,-2699.97725560595,-1.7088463643075702,7469.919525579559,10077759.794935301,2838.0061376894605,0.0,0.0,0.0,265.831149908219,543324.861837133,151.978982332065,0.0,0.0,0.0,0.41248556942202,-0.4123063191453,62.576689682433006,0.556182745778691
891,51,43,6,5,14,32,0,1,6,393.24651353494903,6.8958446820922195,257.851267002998,4.1185750636208205,2012.1245461859198,2012.1245461859198,9.73529564115972,0.648653947835564,-2.8421709430404e-14,-0.6747331892212031,21.2923176978651,7735.40734061833,2.52543497898085,-25.7766594439003,-7735.40734061835,-2.5453791841455597,29.099450157410697,6014.374919924339,1.93887005800269,-20.8859797595977,-6002.06422344415,-2.0168226557272,7038.2095845577405,12558975.6271409,2070.7296994461603,0.0,0.0,0.0,260.60645986196204,818520.9613917691,134.139783905567,0.0,0.0,0.0,0.42770294297635,-0.427219039735015,56.9144546621237,0.69715765961592
892,51,43,6,5,14,32,0,1,8,416.369377830974,6.7579042471422195,301.151814504587,2.0490396731186102,1586.35059636171,1586.35059636171,5.429130676549621,0.643288968516509,-5.6843418860808e-14,-0.62374077034984,14.455730036993,6035.071947556539,2.31051759094814,-41.540809321863605,-6035.071947556539,-2.50625911443378,16.2280349096317,4741.70809110708,1.92283377579362,-21.4840073230738,-4735.58337440239,-1.86440290330803,6771.52152389919,13560076.745828802,2712.01534916576,0.0,0.0,0.0,257.187151129567,793579.759108961,158.08361735238302,0.0,0.0,0.0,0.34580734951807396,-0.345559035557961,60.0614974189219,0.506146025096775
893,51,43,6,5,14,32,0,1,10,469.610903886382,72.91324423078,286.33738015841203,2.8776467609479304,1686.2011950123099,1686.2011950123099,9.49523146765989,1.44987205074145,-0.00026698155448912097,-1.56442708945294,14.0751780280515,2968.08366261268,2.56090048542941,-32.0754465477996,-2968.0836626126897,-2.7482256135302596,28.3818822777252,5040.16821247576,4.33376458510383,-29.8456259122827,-5031.56673373516,-4.67617726183565,7024.65395737785,8755689.09795175,3926.3179811442797,0.0,0.0,0.0,260.221564688252,423158.132107842,188.99425283959,0.0,0.0,0.0,0.514370089911135,-0.513716092330423,66.0928064278173,0.621729168643935
894,51,43,6,5,14,32,0,1,12,420.908706723239,5.735451168188059,167.288415781986,0.0713107092746554,2979.76305751342,2979.76305751342,6.78103130818056,0.819516792495441,-7.105427357601e-15,-0.8112419675480959,19.2612774896085,8850.96169576606,2.40254117691804,-33.6064244173388,-8850.96169576606,-2.41895646235749,20.2689563667668,8906.71118465144,2.44959053483263,-36.1978598514816,-8906.498032169251,-2.42485652931371,7643.20055118193,27020524.4495995,3704.4864888400703,0.0,0.0,0.0,267.90192939695,1281598.5028662,174.533365499959,0.0,0.0,0.0,0.3673452457283521,-0.36733989461543,66.7161942211883,0.43575844990980794
895,51,43,6,5,14,32,0,1,13,420.046779792458,70.722639584748,228.402911401409,-1.32137812015873,665.133004482592,665.133004482592,5.40866156386858,0.8283100927554069,-0.00010778751962448,-0.8278936429847829,15.1587706005046,2586.8644129188,3.02557241277052,-23.818353077620802,-2586.86441291879,-3.43541090693067,16.166851362035,1988.1270610991298,2.47587429775732,-23.6152532945504,-1992.0767487269102,-2.47462950152411,6159.96741719379,2204252.60453306,1381.97655456618,0.0,0.0,0.0,249.32740560782398,190595.40271735398,118.529479301837,0.0,0.0,0.0,0.646878898320875,-0.6475456376005579,49.41227431688579,1.3989017688756102
896,51,43,6,5,14,32,0,1,14,502.409966009809,181.324320442934,357.57781639814203,-3.0901072513092296,1953.7123179398602,1953.7123179398602,5.87576702585079,0.97102997909536,-8.594158174446422e-05,-0.9922933190624641,51.439337190398795,7340.72803562854,3.4544602520604903,-49.1483650380525,-7340.72803562854,-3.94875096053176,17.5630608465974,5839.77686075059,2.90247358884224,-21.55474330029,-5849.01339811472,-2.9660311349466095,6830.968923847309,8767811.97543436,2225.897937404,0.0,0.0,0.0,258.02482720034,544645.730194193,136.708265610992,0.0,0.0,0.0,0.5962231478812811,-0.5967687810978339,58.297366320818604,0.926285541641369
897,51,43,6,5,14,32,0,1,15,503.587998297704,39.885568007421,351.132078947212,-2.14470865364331,3204.63715550715,3204.63715550715,9.442517281853382,1.25034613948777,-5.22501230761918e-05,-1.3733541174136201,31.7427804940622,6171.90317937473,2.42415678687146,-26.145609631187895,-6171.903179374721,-2.62410849463211,28.2243160487163,9578.87491212932,3.7373682840926,-23.656837307785302,-9585.28558981896,-4.1050473618068395,7009.860614536329,12614593.4043019,2591.8622158006697,0.0,0.0,0.0,260.324661026988,733278.807441832,149.709842270688,0.0,0.0,0.0,0.5511943041069329,-0.551475585187434,60.264621681592104,0.8013343773564979
898,51,43,6,5,14,32,0,1,16,503.120770870194,39.7820815639046,350.49211057296895,1.07182028646741,2472.8745163859303,2472.8745163859303,8.38105379461072,0.9366948925704291,-0.000625060784557263,-1.09034084521371,35.6124606450466,6375.254823860079,2.56343177477285,-43.9890848508095,-6375.254823860079,-2.63440281977689,25.051530652211397,7391.5874142402,2.79984371751523,-26.351516586025802,-7388.3836716777505,-3.25910175195313,6978.393696021711,10321842.3493508,2125.1476939161603,0.0,0.0,0.0,259.771584037511,644986.290571672,131.442080817541,0.0,0.0,0.0,0.553244242808863,-0.553084429537985,58.1251038621391,0.864616147119011
899,52,43,6,5,14,32,0,1,2,360.83490123639,6.54230526555493,268.365191383671,0.743466136177915,1553.7678556348,1553.7678556348,6.92874645672228,0.6178003402126441,-5.6843418860808e-14,-0.6162795196423101,12.4542466480271,5095.76835822702,1.9070989364622097,-21.9902338723188,-5095.76835822702,-2.09788734385633,20.7104868308558,4644.3160986373105,1.84664656009436,-37.029509755229505,-4642.093828603521,-1.8421007256363202,7673.35074894356,15479004.782264901,3048.8486866781395,0.0,0.0,0.0,268.216017590775,816081.755519583,159.984660952673,0.0,0.0,0.0,0.305205704851338,-0.305118091786239,63.2797938642354,0.402435661242951
900,52,43,6,5,14,32,0,1,3,359.784478957,4.12707513172733,283.77040713756196,-0.431740414011074,1462.00256071087,1462.00256071087,4.78546524878288,0.591424984106339,-5.6843418860808e-14,-0.5828753691211179,12.5654088548912,5469.27803648086,2.10114407855584,-28.6922274738906,-5469.2780364808705,-2.23235838223709,14.3040758719465,4370.02349117616,1.7678088556537899,-17.559904441132698,-4371.3139921657,-1.74225348432272,7392.652190677901,13875545.6343736,2756.3658391683803,0.0,0.0,0.0,264.92741173561,811669.9770268509,160.631303587344,0.0,0.0,0.0,0.3091065496558,-0.309157704241623,60.07526109139361,0.452221072921583
901,52,43,6,5,14,32,0,1,4,362.877313810327,6.55739636320076,281.62597634659403,2.62463393716934,1581.3100895859802,1581.3100895859802,6.66306325997988,0.571695621686905,-5.6843418860808e-14,-0.5791215904801229,12.372052671204901,5989.018451364661,2.12075724198465,-23.776464035055298,-5989.018451364661,-2.19137155190803,19.9163419762732,4726.64167904369,1.7088364710931598,-35.56546984484579,-4718.79647256498,-1.7310331887619201,8116.77374409726,16170660.566292498,2928.40647705406,0.0,0.0,0.0,273.278614714807,862520.272467043,155.213293587735,0.0,0.0,0.0,0.31823436725014004,-0.31794172247153196,62.912884516695605,0.424523568122441
902,52,43,6,5,14,32,0,1,5,360.80755050865304,5.98236420841004,262.96001118052897,-0.623768795105605,1504.36180593818,1504.36180593818,7.170612293869341,0.649832313580209,-5.6843418860808e-14,-0.632081299761986,12.160170538955601,5218.48299025695,2.14752386430327,-18.3488337526776,-5218.48299025693,-2.26300216403163,21.4334400037502,4496.63810984127,1.9423922720696598,-19.739313390043897,-4498.50259651245,-1.88933330386915,8762.14279116206,15871289.7115036,3363.98679769046,0.0,0.0,0.0,280.41415577479,815170.898423174,172.122233619758,0.0,0.0,0.0,0.295153199867055,-0.29522678944784997,64.1124168896268,0.379137830196274
903,52,43,6,5,14,32,0,1,6,361.243046467353,6.85092395338835,275.814256265299,1.0056339555493399,1437.60372654721,1437.60372654721,6.404967410551991,0.667721192079521,-5.6843418860808e-14,-0.674459198399841,16.1537862131025,5798.27144334205,2.4089204168434,-31.742179592346602,-5798.27144334204,-3.0058431536247,19.144876210559,4297.093743091,1.99586332702787,-22.079811128583604,-4294.087835900829,-2.0160036788266797,9334.54707097139,17737958.731777698,4111.71968747745,0.0,0.0,0.0,286.335065601578,813743.8762365759,187.671558172642,0.0,0.0,0.0,0.317470530949922,-0.317351682493157,67.8372644129144,0.364250945815428
904,52,43,6,5,14,32,0,1,7,362.29337632231795,7.27169913900556,278.830820659869,3.19949959809787,1466.89709604224,1466.89709604224,5.63029398594472,0.687715469311879,-3.5527136788005e-15,-0.6804730806341881,17.0252111411334,5628.96784630006,2.43783795855351,-26.108960050103196,-5628.96784630006,-2.7963079216592504,16.8293255032623,4384.65358482392,2.05562755969241,-33.8564165449912,-4375.090066414679,-2.03397957527414,9510.73217732758,18164295.4927564,4223.27260933652,0.0,0.0,0.0,288.16046726486303,808739.5654960291,187.12160238223703,0.0,0.0,0.0,0.313802385593945,-0.313421920585435,68.8597286394634,0.349429486150867
905,52,43,6,5,14,32,0,1,8,361.297971054999,6.60697153835853,267.78635317852996,1.4306759315896898,1413.56148454198,1413.56148454198,6.1208126912078,0.6316181789731801,-5.6843418860808e-14,-0.653461734664686,16.611467897339804,6013.52313239031,2.6191302841421202,-33.013398159991304,-6013.5231323903,-2.8008957300374,18.2955187388054,4225.22987283051,1.8879490048393703,-21.3699888562281,-4220.95348673017,-1.95324085457204,9836.5387265222,17977994.5750885,4064.66076759856,0.0,0.0,0.0,291.39015002034,807161.0617780241,181.670281741621,0.0,0.0,0.0,0.32374010244052304,-0.323569642465984,68.5726438160266,0.363520271741639
906,52,43,6,5,14,32,0,1,9,358.838073558631,4.605220311076089,277.077637724433,-1.3492594801236901,1479.10628231505,1479.10628231505,7.063444597952301,0.616808291207276,-5.6843418860808e-14,-0.668075605503236,28.200517611020103,6426.8929124621,2.6146838537274597,-31.891301132013197,-6426.89291246209,-2.91601311817699,21.1131085889919,4421.14765963209,1.84368125922939,-23.8214805549017,-4425.18068651062,-1.99692269246869,9963.46406881597,18816285.215848602,4060.4845092465794,0.0,0.0,0.0,292.50825833570997,816311.876930906,175.099072700752,0.0,0.0,0.0,0.32815848986825397,-0.32831744725486894,69.7588414129177,0.356056607002506
907,52,43,6,5,14,32,0,1,10,362.09773726730003,6.85287205771587,292.59099607043,1.55745930358614,1460.71095122187,1460.71095122187,11.728108558081699,0.675317129552415,-5.6843418860808e-14,-0.643933579840372,15.233789483942198,5737.472939623421,2.45926829816692,-31.644265739004997,-5737.472939623421,-2.69112239194344,35.056101325131,4366.16278397903,2.0185680924544798,-22.089195756497897,-4361.50743389543,-1.9247605621780401,10195.2424522953,19162845.994087197,4312.0715558252095,0.0,0.0,0.0,294.838008853767,813864.402967338,182.276462030759,0.0,0.0,0.0,0.319887112497717,-0.319703075133395,70.50409638208771,0.33978324891549
908,52,43,6,5,14,32,0,1,11,360.750068771336,6.286784439413,271.88153691855,1.29108350664126,1523.43304700194,1523.43304700194,10.7819204422444,0.672597371744788,-5.6843418860808e-14,-0.552301147857512,17.857025395068604,6909.6596219069,2.6093880747382503,-30.8420357414668,-6909.65962190688,-2.76829311775115,32.2278817279846,4553.64332562831,2.01043855436129,-25.318936254370698,-4549.78419062764,-1.65086509093891,9804.25455294575,16642581.369133301,3255.59103465048,0.0,0.0,0.0,291.050635936057,816706.106086767,158.76868314284,0.0,0.0,0.0,0.35216383420290903,-0.352011803997708,65.5900279772826,0.43221819354468605
909,52,43,6,5,14,32,0,1,12,361.289971865239,6.29355763742128,280.957757863305,0.46444579602769004,1439.4832020965198,1439.4832020965198,8.345553719369661,0.68874794358685,-5.6843418860808e-14,-0.6752786280152472,26.9201540354885,6123.69937299557,2.6682785938978504,-27.8410026360111,-6123.69937299555,-3.07106287512315,24.9454185516508,4302.711621282379,2.05871369439348,-20.6414232231877,-4301.32336171734,-2.0184530087833603,10576.0493585113,18439646.1523119,4315.38641523797,0.0,0.0,0.0,298.740978209509,812129.29777042,189.351666535421,0.0,0.0,0.0,0.327780419209364,-0.32772542066322496,69.234741555301,0.36105118781950607
910,52,43,6,5,14,32,0,1,13,361.230214322921,7.44245773783677,270.653905518058,1.52784300596778,1431.3757781072102,1431.3757781072102,6.3125980432530495,0.661754867363479,-5.6843418860808e-14,-0.6136686416743481,14.9617149748309,5758.15012050075,2.30049944886167,-31.977346554324605,-5758.15012050075,-2.82677963696649,18.868777990344398,4278.47798842951,1.97802958318517,-16.9402053537413,-4273.91116344141,-1.8342966366701299,9677.24973945307,16990712.1125746,3761.5036777893797,0.0,0.0,0.0,289.743954811212,814065.297682946,179.30953693457002,0.0,0.0,0.0,0.307256734594731,-0.30707624139678497,66.3798921871494,0.36818174171701296
911,52,43,6,5,14,32,0,1,14,361.81125276062204,7.204027087739769,287.998989355417,2.16591446089149,1433.2283542862801,1433.2283542862801,6.76598871315861,0.45892678651498,-5.6843418860808e-14,-0.511093728509068,14.4451999240404,7125.77503769343,2.13218882037505,-47.8548635116924,-7125.775037693459,-2.66882960213238,20.2239930435958,4284.015462603161,1.3717628762738299,-22.625399917340697,-4277.54139933655,-1.5276933569059097,8912.22407866192,15128911.1546817,2536.2801600472303,0.0,0.0,0.0,281.96546744446204,814160.1203573779,135.422508376144,0.0,0.0,0.0,0.359730879837322,-0.35947503725711205,62.633877176933204,0.484164619203114
912,52,43,6,5,14,32,0,1,15,363.591210893916,6.52648889257709,251.72842391596,1.51291005587728,1471.59572239452,1471.59572239452,5.55173972653796,0.6211885700272359,-3.5527136788005e-15,-0.6274361128205911,14.4784788415595,5373.09160170985,2.2147945596495697,-21.955098340297102,-5373.09160170985,-2.31698646041822,16.594521565044502,4398.69809342298,1.8567742057505199,-21.7827279249937,-4394.17590402202,-1.8754485292454197,8423.73196211243,16308672.826554902,3453.0325696707396,0.0,0.0,0.0,276.695273676768,817755.788748053,172.340524499063,0.0,0.0,0.0,0.295760401688433,-0.295582479204276,64.88702602605271,0.37090117643522397
913,52,43,6,5,14,32,0,1,16,359.618118881231,5.18888811869497,280.61752900759603,-0.7000472022211851,1706.55238555245,1706.55238555245,11.45319786559,0.5390247585446779,-5.6843418860808e-14,-0.49030799332414293,11.5767032067067,6674.947824804571,1.9684304997949198,-16.3060784318345,-6674.94782480459,-2.00148360563856,34.2343748682495,5100.9992829019,1.6111810748268798,-15.7137414964413,-5103.0917708365005,-1.46556340345678,7794.43104806183,19534057.0840073,2917.27256332247,0.0,0.0,0.0,269.650913475288,1067000.7657633002,158.63823457676202,0.0,0.0,0.0,0.278041427073287,-0.27810452338078,62.1690503800519,0.37983498573690794
914,52,43,6,5,14,32,0,1,17,359.475290085243,5.854903624604441,279.54600034051003,0.440875771661467,1444.66091821604,1444.66091821604,6.717113386986849,0.545772919613161,-5.6843418860808e-14,-0.459065493466108,14.0216909326264,6080.512456877521,2.00809526316959,-27.3876768191288,-6080.512456877529,-2.1127562393598103,20.077901422931603,4318.188161256389,1.63135177984752,-17.0333166486962,-4316.87035407149,-1.37217748063302,7495.3355508922705,12620469.693498101,2145.97342178168,0.0,0.0,0.0,266.128676038124,813820.720851138,137.795584295824,0.0,0.0,0.0,0.32337699139513104,-0.323324892460724,57.2181432163019,0.5215254636575221
915,52,43,6,5,14,32,0,1,18,361.186780143845,6.07622624543871,266.729136275753,0.897830276485593,1535.01204532126,1535.01204532126,6.31272917961923,0.570212498261984,-5.6843418860808e-14,-0.560714259884786,11.6139359947605,5758.787507254029,2.03562654904702,-17.2391367673911,-5758.787507254039,-2.17970761061848,18.8691699657186,4588.25372647133,1.70440331592546,-23.9646260721186,-4585.570051692101,-1.6760124457938999,7426.06659836792,15671896.221493201,2876.10501403803,0.0,0.0,0.0,265.301222036448,864502.46725993,158.015439089733,0.0,0.0,0.0,0.297699133811598,-0.29759925592121994,61.86400438830729,0.41071015167282393
916,52,43,6,5,14,32,0,1,19,360.29892243759804,5.58544948215723,262.193203755868,0.18325688096484802,1472.2725052660999,1472.2725052660999,6.8711747126352,0.698421492061716,-5.6843418860808e-14,-0.712876149339047,16.744586590943403,5166.61827107718,2.22029147876114,-20.917118223377,-5166.61827107717,-2.7380065029555802,20.538401035078397,4400.72104271641,2.08762857813871,-34.276092680272,-4400.1732756356605,-2.13083451604632,9485.70041448563,18513674.8752044,4410.117883564651,0.0,0.0,0.0,287.82690463126,815868.3712958959,193.609010748908,0.0,0.0,0.0,0.29854103135355603,-0.29851942997118297,69.2144290402981,0.32903694934382505
917,52,43,6,5,14,32,0,1,20,361.063640994155,6.90092160801993,285.901363483519,1.07245996169775,1428.97597966711,1428.97597966711,6.27121602026693,0.6259202714266789,-5.6843418860808e-14,-0.6595397319655479,16.3140168430709,5386.095876108279,2.1753214362311297,-24.828032576299602,-5386.09587610827,-2.6890144164294902,18.745084354353896,4271.30483029755,1.87091757787891,-21.751000866304196,-4268.099175703011,-1.9714083952438899,9065.3434507686,17471808.0112034,3918.32429046949,0.0,0.0,0.0,283.555027397238,813853.570942822,181.70430251011902,0.0,0.0,0.0,0.301638582995548,-0.301511853949608,67.3218684186122,0.351405450310336
918,52,43,6,5,14,32,0,1,21,361.03598417018304,6.73621852212666,277.429953854835,0.843819659667986,1465.32264985153,1465.32264985153,6.35874069169019,0.639878886398046,-5.6843418860808e-14,-0.629341998363497,16.3219317312656,5739.68997433146,2.29495800652997,-21.0613393938667,-5739.68997433148,-2.6696232438751,19.006701454389102,4379.94745979793,1.9126408121388399,-37.1880235640226,-4377.4252263667795,-1.88114534867502,9785.75070373562,17654953.5040584,3813.16490368433,0.0,0.0,0.0,290.921208489844,813688.955273578,174.949248607521,0.0,0.0,0.0,0.31674371695570697,-0.31664398540551303,67.680639169859,0.36510100496314707
919,52,43,6,5,14,32,0,1,23,360.341634653245,6.273541203375091,270.61218780604304,0.23065849927218102,1484.12730305893,1484.12730305893,5.67946979052971,0.6020800418088951,-5.6843418860808e-14,-0.602230781071288,15.516380729513,5452.55270309835,2.1125736935677497,-15.958049212785198,-5452.552703098329,-2.27759093696672,16.9763152740117,4436.15582664223,1.79965753616318,-23.1231764486178,-4435.46637295226,-1.80010810590595,6894.868062901291,14927440.9111043,3015.0355304189598,0.0,0.0,0.0,258.820205522197,819330.476513547,164.689543017798,0.0,0.0,0.0,0.30648943464198,-0.306462360686922,62.0188199525049,0.42072898583495705
920,52,43,6,5,14,32,0,1,24,362.469561619468,6.7184229706805,277.73111651437,1.9075601113757399,1465.62194709042,1465.62194709042,6.76704901999267,0.6155489067998421,-5.6843418860808e-14,-0.601114737979077,12.2934406548954,5063.3481722487295,1.99344416230265,-19.235671001559602,-5063.3481722487395,-2.17872124451323,20.2271623716785,4380.84207927398,1.83991687495757,-25.880449604492398,-4375.14025444716,-1.79677217841773,7591.997493156519,14918921.3556995,3079.2407338905105,0.0,0.0,0.0,267.245612952513,812831.851829718,167.111811642623,0.0,0.0,0.0,0.28253032495663,-0.28230463155100705,62.2484767393534,0.384982984233594
921,52,43,6,5,14,32,0,1,25,360.061074426172,6.05650534063503,274.31728592574296,-0.37873464454872896,1436.2187420073199,1436.2187420073199,5.64991754919117,0.628817312612662,-5.6843418860808e-14,-0.586366317000762,15.2243266872631,4562.36722086825,1.8418922974841498,-19.7945278720505,-4562.36722086825,-1.98622865514508,16.8879816470148,4292.95393161809,1.8795770278538102,-17.1031775940018,-4294.08599481557,-1.75268816114921,7047.86815871364,15139542.8394575,3181.2445554649103,0.0,0.0,0.0,260.729530914566,811952.689914062,170.078066592807,0.0,0.0,0.0,0.27427446701339003,-0.274319325607662,62.7409934497533,0.36788876081809796
922,52,43,6,5,14,32,0,1,26,361.944863677155,7.527007243957899,271.118785280736,0.42130210436806703,1445.7133005701598,1445.7133005701598,6.66666071438584,0.663171238793651,-5.6843418860808e-14,-0.657249658238197,16.8326859590696,5431.10613404899,2.2829365842997005,-37.1941477541067,-5431.10613404899,-2.6532028011963797,19.9270950082343,4321.33380253829,1.9822632121735302,-22.285844455588602,-4320.07450235481,-1.9645632116211,9484.63574247932,18197441.021492,4132.02566337239,0.0,0.0,0.0,287.844749584568,821805.314419781,185.676754274691,0.0,0.0,0.0,0.303397524886697,-0.30334822271678,68.37243711804349,0.34267611538565396
923,52,43,6,5,14,32,0,1,27,362.713398233191,7.056589352316741,274.69772719454,1.83630164781647,1451.7836575813901,1451.7836575813901,6.10711318537938,0.6638242604395931,-5.6843418860808e-14,-0.662076418234507,15.514330479293099,5539.45986454508,2.34524126356693,-31.5443099467265,-5539.459864545091,-2.6890581866723697,18.2545699991133,4339.4785058731395,1.9842151375734498,-21.2201543849083,-4333.9896773625205,-1.9789907202568602,8569.500325539759,17208796.508834302,3911.0901156441705,0.0,0.0,0.0,278.30695874495,813459.768664269,183.95743298604,0.0,0.0,0.0,0.305537986161998,-0.305320891424407,66.8294032448554,0.36121349574209005
924,52,43,6,5,14,32,0,1,28,361.86767522183095,6.21146515745671,276.8148481572,0.32002409570753804,1548.0312369736498,1548.0312369736498,5.64589400646227,0.5203466342768571,-5.6843418860808e-14,-0.543056565922088,17.661305678176397,6504.032664908771,2.12897959571482,-19.2229698882652,-6504.03266490876,-2.3055769815344798,16.8759550085426,4627.16896156462,1.5553509114502901,-21.446120034138602,-4626.21238812654,-1.62323241688651,7705.1582641021305,14871613.6401211,2545.20171831612,0.0,0.0,0.0,268.56613822972696,864560.5144106359,147.134192377576,0.0,0.0,0.0,0.321857610779294,-0.321822012530552,60.261747521160004,0.46796595893674203
